,h_t+1,h_t,a_age_t,paper_num_t
1994,0,0,0,1
1995,1,0,1,3
1996,2,1,2,7
1997,6,2,3,10
1998,6,6,4,13
1999,7,6,5,16
2000,9,7,6,19
2001,11,9,7,21
2002,13,11,8,32
2003,16,13,9,56
2004,19,16,10,107
2005,23,19,11,162
2006,25,23,12,203
2007,30,25,13,229
2008,35,30,14,251
2009,41,35,15,264
2010,44,41,16,270
2011,50,44,17,271
2012,55,50,18,274
2013,58,55,19,274
2014,59,58,20,277
2015,61,59,21,279
2016,63,61,22,284
2017,66,63,23,286
2018,68,66,24,287
2019,68,68,25,287
2020,68,68,26,287
