,h_t+1,h_t,a_age_t,paper_num_t
2002,1,1,0,2
2003,1,1,1,2
2004,3,1,2,13
2005,3,3,3,16
2006,6,3,4,24
2007,11,6,5,35
2008,16,11,6,71
2009,21,16,7,117
2010,26,21,8,166
2011,31,26,9,229
2012,37,31,10,298
2013,48,37,11,359
2014,56,48,12,416
2015,65,56,13,499
2016,75,65,14,596
2017,86,75,15,678
2018,93,86,16,759
2019,96,93,17,822
2020,96,96,18,836
