," 作者:Stoica, Petre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h-index = 80 (在纳入 h-Index 的 718 文献中，有 80 篇已被至少引用 80 次。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,<1970,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,>2020,总计
2004,On information criteria and the generalized likelihood ratio test of model order selection,"Stoica P., Selen Y., Li J.",10709908,IEEE Signal Processing Letters,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1,4,2,1,2,0,1,4,3,7,1,2,0,0,36
1999,New MODE-based techniques for direction finding with an improved threshold performance,"Gershman A.B., Stoica P.",1651684,Signal Processing,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,0,2,1,2,3,2,0,1,3,1,3,2,4,1,3,0,0,36
1997,Detection tests for array processing in unknown correlated noise fields,"Stoica Petre, Cedervall Mats",1053587X,IEEE Transactions on Signal Processing,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,1,0,1,3,1,4,2,1,2,0,3,3,2,1,3,1,0,36
2009,ASEO: A method for the simultaneous estimation of single-trial event-related potentials and ongoing brain activities,"Xu L., Stoica P., Li J., Bressler S.L., Shao X., Ding M.",189294,IEEE Transactions on Biomedical Engineering,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,6,4,4,3,2,2,2,2,0,0,35
1999,Blind multiuser MMSE detector for CDMA signals in ISI channels,"Gesbert D., Sorelius J., Stoica P., Paulraj A.",10897798,IEEE Communications Letters,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,6,4,2,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,35
2005,Nonparametric spectral analysis with missing data via the EM algorithm,"Wang Y., Stoica P., Li J., Marzetta T.L.",10512004,Digital Signal Processing: A Review Journal,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,3,2,4,2,4,0,4,1,0,2,2,0,34
1999,On nonparametric spectral estimation,"Stoica P., Sundin T.",0278081X,"Circuits, Systems, and Signal Processing",18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,3,4,4,3,2,3,1,2,0,1,1,0,1,1,0,34
1998,Computationally efficient method for joint direction finding and frequency estimation in colored noise,"Viberg Mats, Stoica Petre",10586393,"Conference Record of the Asilomar Conference on Signals, Systems and Computers",2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,5,0,3,3,1,2,4,2,1,2,0,2,2,0,1,0,0,0,34
1990,On biased estimators and the unbiased Cramér-Rao lower bound,"Stoica P., Moses R.L.",1651684,Signal Processing,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,1,3,2,1,0,3,2,3,0,5,0,2,3,0,3,0,0,34
2013,A fast algorithm for designing complementary sets of sequences,"Soltanalian M., Naghsh M.M., Stoica P.",1651684,Signal Processing,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,3,7,5,5,1,0,33
2011,The gaussian data assumption leads to the largest cramér-rao bound,"Stoica P., Babu P.",10535888,IEEE Signal Processing Magazine,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,4,4,6,0,5,0,0,33
2010,Probing waveform synthesis and receiver filter design,"Roberts W., He H., Li J., Stoica P.",10535888,IEEE Signal Processing Magazine,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,5,1,2,6,4,0,0,33
2007,Waveform optimization for MIMO radar: A Cramér-Rao Bound based study,"Xu L., Li J., Stoica P., Forsythe K.W., Bliss D.W.",15206149,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,4,2,3,2,1,2,3,2,0,2,0,0,33
2001,On frequency offset estimation for flat-fading channels,"Besson O., Stoica P.",10897798,IEEE Communications Letters,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,4,3,4,3,1,2,0,0,0,0,1,0,1,0,0,33
2017,Sparse methods for direction-of-arrival estimation,"Yang Z., Li J., Stoica P., Xie L.",,"Academic Press Library in Signal Processing, Volume 7: Array, Radar and Communications Engineering",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,8,0,32
2014,Single-stage transmit beamforming design for MIMO radar,"Soltanalian M., Hu H., Stoica P.",1651684,Signal Processing,102, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,10,6,3,0,32
2007,Estimation of the parameters of a bilinear model with applications to submarine detection and system identification,"Abrahamsson R., Kay S.M., Stoica P.",10512004,Digital Signal Processing: A Review Journal,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,1,0,2,3,4,3,9,0,0,32
2001,Moving target feature extraction for airborne high-range resolution phased-array radar,"Li J., Liu G., Jiang N., Stoica P.",1053587X,IEEE Transactions on Signal Processing,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,3,2,1,0,1,0,2,0,3,3,4,1,1,0,1,0,32
1996,Analysis of MUSIC and ESPRIT frequency estimates for sinusoidal signals with lowpass envelopes,"Besson O., Stoica P.",1053587X,IEEE Transactions on Signal Processing,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,4,3,2,0,1,0,2,0,1,0,3,0,0,3,0,2,0,0,0,32
1996,Maximum-likelihood bearing estimation with partly calibrated arrays in spatially correlated noise fields,Stoica P.,1053587X,IEEE Transactions on Signal Processing,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,2,2,2,6,2,1,0,2,1,3,2,1,2,0,0,32
2010,On aperiodic-correlation bounds,"He H., Stoica P., Li J.",10709908,IEEE Signal Processing Letters,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,4,2,4,4,5,0,0,31
1994,Markov-Based Eigenanalysis Method for Frequency Estimation,"Eriksson A., Soderstrom T., Stoica P.",1053587X,IEEE Transactions on Signal Processing,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,4,0,1,2,2,1,2,1,1,0,2,0,1,0,3,0,1,0,1,0,0,31
2016,One-bit compressive sampling with time-varying thresholds for sparse parameter estimation,"Gianelli C., Xu L., Li J., Stoica P.",2151870X,Proceedings of the IEEE Sensor Array and Multichannel Signal Processing Workshop,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12,2,0,30
2010,High resolution angle-doppler imaging for MTI radar,"Li J., Zhu X., Stoica P., Rangaswamy M.",189251,IEEE Transactions on Aerospace and Electronic Systems,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,6,3,3,5,5,2,1,0,30
2005,Rank-Deficient Robust Capon Filter Bank Approach to Complex Spectral Estimation,"Wang Y., Li J., Stoica P.",1053587X,IEEE Transactions on Signal Processing,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,2,1,3,2,2,1,2,2,3,2,0,0,0,30
1995,Improved Sequential Music,"Stoica P., Handel P., Nehorai A.",189251,IEEE Transactions on Aerospace and Electronic Systems,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,3,4,2,3,2,0,4,2,1,0,1,2,0,0,0,0,30
1995,Study of a bias-free least squares parameter estimator,"Stoica P., Soederstroem T., Simonyte V.",13502379,IEE Proceedings: Control Theory and Applications,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,6,3,2,1,2,1,1,0,0,1,1,0,2,1,0,0,0,1,0,0,0,30
1992,On estimating the noise power in array processing,"Stoica P., Soderstrom T., Simonyt V.",1651684,Signal Processing,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,1,1,1,1,0,3,2,1,1,1,1,2,1,0,0,0,2,0,2,0,0,30
2011,Sparse antenna array design for MIMO active sensing applications,"Roberts W., Xu L., Li J., Stoica P.",0018926X,IEEE Transactions on Antennas and Propagation,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,5,0,4,6,1,0,29
2001,Space-time block coding for channels with intersymbol interference,"Stoica P., Lindskog E.",10586393,"Conference Record of the Asilomar Conference on Signals, Systems and Computers",1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,3,2,1,2,4,0,1,0,0,2,0,0,0,0,0,29
2001,Nonparametric NMR spectroscopy,"Stoica P., Sundin T.",10907807,Journal of Magnetic Resonance,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,2,0,1,0,0,3,4,0,3,4,3,0,0,0,29
1989,Overdetermined Yule-Walker estimation of the frequencies of multiple sinusoids: Accuracy aspects,"Stoica P., Soderstrom T., Ti F.-N.",1651684,Signal Processing,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,2,0,0,0,0,3,1,0,0,0,2,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,29
1988,On Some System Identification Techniques for Adaptive Filtering,"Souderstroum T., Stoica P.",984094,IEEE Transactions on Circuits and Systems,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,3,1,1,1,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,1,0,2,0,0,29
2011,Blood velocity estimation using ultrasound and spectral iterative adaptive approaches,"Gudmundson E., Jakobsson A., JOensen J.A., Stoica P.",1651684,Signal Processing,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,3,2,2,2,2,2,2,0,28
2000,Asymptotic performance of optimal gain-and-phase estimators of sensor arrays,"Cheng Q., Hua Y., Stoica P.",1053587X,IEEE Transactions on Signal Processing,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,4,3,2,5,0,1,0,4,2,0,28
2012,On the proper forms of bic for model order selection,"Stoica P., Babu P.",1053587X,IEEE Transactions on Signal Processing,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,2,8,4,1,0,27
2006,Efficient joint maximum-likelihood channel estimation and signal detection,"Vikalo H., Hassibi B., Stoica P.",15361276,IEEE Transactions on Wireless Communications,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,3,2,0,1,2,3,2,3,1,1,0,27
1997,Common factor detection and estimation,"Stoica P., Soderstrom T.",51098,Automatica,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,2,2,1,1,2,1,2,1,3,0,0,1,3,0,0,1,0,27
2009,Correlation matching approach for spectrum sensing in open spectrum communications,"Perez-Neira A.I., Lagunas M.A., Rojas M.A., Stoica P.",1053587X,IEEE Transactions on Signal Processing,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,4,2,2,0,0,0,0,0,26
2001,"Comments on ""linearization method for finding Cramér-Rao bounds in signal processing""","Stoica P., Larsson E.G.",1053587X,IEEE Transactions on Signal Processing,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,2,3,3,0,1,1,6,1,2,2,0,26
1993,Second-order properties of music and esprit estimates of sinusoidal frequencies in high SNR scenarios,"Eriksson A., Stica P., Soderstrom T.",0956375X,"IEE Proceedings, Part F: Radar and Signal Processing",140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,1,2,1,2,0,2,1,2,1,0,1,2,0,3,2,0,0,0,0,26
1992,Statistical analysis of a subspace method for bearing estimation without eigendecomposition,"Stoica P., Soderstrom T.",0956375X,"IEE Proceedings, Part F: Radar and Signal Processing",139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,3,3,0,2,0,0,0,1,0,1,1,3,1,0,3,2,0,0,26
1982,A Useful Input Parameterization for Optimal Experiment Design,"Stoica P., Soderstrom T.",189286,IEEE Transactions on Automatic Control,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,4,3,3,3,2,1,0,0,0,0,0,0,0,26
2010,Spectral estimation of irregularly sampled exponentially decaying signals with applications to RF spectroscopy,"Gudmundson E., Stoica P., Li J., Jakobsson A., Rowe M.D., Smith J.A.S., Ling J.",10907807,Journal of Magnetic Resonance,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,6,3,0,1,2,3,1,0,0,25
2007,MIMO SAR imaging: Signal synthesis and receiver design,"Li J., Zheng X., Stoica P.",,"2007 2nd IEEE International Workshop on Computational Advances in Multi-Sensor Adaptive Processing, CAMPSAP",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2,4,1,3,2,1,2,0,0,0,0,25
2005,Spectral analysis of multichannel MRS data,"Sandgren N., Stoica P., Frigo F.J., Selen Y.",10907807,Journal of Magnetic Resonance,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,1,0,4,0,3,2,1,2,3,1,0,25
2004,Maximum-likelihood double differential detection clarified,"Stoica P., Liu J., Li J.",189448,IEEE Transactions on Information Theory,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,5,2,1,1,0,2,4,0,0,0,0,0,0,0,25
2001,High-resolution direction finding: The missing data case,"Larsson E.G., Stoica P.",1053587X,IEEE Transactions on Signal Processing,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,2,2,2,1,4,3,4,1,0,25
1995,Incorporating a priori information into MUSIC-algorithms and analysis,"Linebarger D.A., DeGroat R.D., Dowling E.M., Stoica P., Fudge G.L.",1651684,Signal Processing,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2,4,0,2,3,4,1,3,0,0,1,0,0,0,25
2008,Fully automatic computation of diagonal loading levels for robust adaptive beamforming,"Li M., Du L., Stoica P.",15206149,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,1,1,2,3,0,2,0,1,0,0,24
2005,Gaussian maximum-likelihood channel estimation with short training sequences,"Rousseaux O., Leus G., Stoica P., Moonen M.",15361276,IEEE Transactions on Wireless Communications,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,1,0,6,1,1,1,2,0,2,0,0,24
2000,Cramer-Rao lower bound for noisy input-output systems,"Karlsson E., Soderstrom T., Stoica P.",1651684,Signal Processing,80,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,8,1,0,1,1,1,0,1,1,0,2,1,0,0,0,24
1999,Comments on on a least-squares-based algorithm for identification of stochastic linear systems,"Soderstrom T., Zheng W.X., Stoica P.",1053587X,IEEE Transactions on Signal Processing,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,1,2,3,0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,24
1995,Study of Capon method for array signal processing,"Stoica P., Handel P., Soderstrom T.",0278081X,"Circuits, Systems, and Signal Processing",14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,1,1,3,1,0,2,0,2,2,5,0,0,24
1981,On the Stability of Dynamic Models Obtained by Least-Squares Identification,"Soderstrom T., Stoica P.",189286,IEEE Transactions on Automatic Control,26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,1,4,1,0,0,0,0,0,0,0,1,0,1,2,1,0,2,1,0,1,0,1,0,0,0,24
2007,Total-variance reduction via thresholding: Application to cepstral analysis,"Stoica P., Sandgren N.",1053587X,IEEE Transactions on Signal Processing,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,2,4,2,1,0,2,0,0,1,0,0,23
2005,Time reversal and zero-forcing equalization for fixed wireless access channels,"Kyritsi P., Stoica P., Papanicolaou G., Eggers P., Oprea A.",10586393,"Conference Record - Asilomar Conference on Signals, Systems and Computers",2005, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,4,3,0,3,1,1,1,0,0,23
2005,Extended derivations of MUSIC in the presence of steering vector errors,"Stoica P., Wang Z., Li J.",1053587X,IEEE Transactions on Signal Processing,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,5,3,3,1,1,0,0,0,0,4,0,0,23
2001,Space-time diversity using orthogonal and amicable orthogonal designs,"Ganesan G., Stoica P.",9296212,Wireless Personal Communications,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,2,0,3,0,3,1,1,0,3,0,3,0,0,23
2001,Direction-of-arrival estimation of an amplitude-distorted wavefront,"Stoica P., Besson O., Gershman A.B.",1053587X,IEEE Transactions on Signal Processing,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,1,1,2,1,1,1,0,1,0,0,1,0,2,1,0,0,23
1995,Decentralized array processing using the MODE algorithm,"Stoica P., Nehorai A., Soderstrom T.",0278081X,Circuits Systems and Signal Processing,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,1,0,0,1,1,1,5,0,2,5,1,0,0,23
1991,Direction-of-arrival estimation in applications with multipath and few snapshots,"Nehorai A., Starer D., Stoica P.",0278081X,"Circuits, Systems, and Signal Processing",10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,1,0,0,1,0,0,2,2,0,1,1,0,0,1,0,1,1,1,4,0,0,23
1989,On multistep prediction error methods for time series models,"Stoica P., Nehorai A.",2776693,Journal of Forecasting,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,0,0,1,0,0,1,1,1,0,3,0,0,1,2,0,0,1,3,0,0,1,0,0,0,23
1988,STATISTICAL ANALYSIS OF TWO NON-LINEAR LEAST-SQUARES ESTIMATORS OF SINE WAVES PARAMETERS IN THE COLORED NOISE CASE.,"Stoica Petre, Nehorai Arye",7367791,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,3,2,1,1,4,0,1,2,0,2,0,0,0,0,23
2017,One-bit compressive sampling with time-varying thresholds: Maximum likelihood and the Cramér-Rao bound,"Gianelli C., Xu L., Li J., Stoica P.",10586393,"Conference Record - Asilomar Conference on Signals, Systems and Computers",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,22
2008,Nonparametric and sparse signal representations in array processing via iterative adaptive approaches,"Yardibi T., Li J., Stoica P.",10586393,"Conference Record - Asilomar Conference on Signals, Systems and Computers",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,1,1,1,0,5,0,5,1,0,0,22
2008,On binary probing signals and instrumental variables receivers for radar,"Stoica P., Li J., Xue M.",189448,IEEE Transactions on Information Theory,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,3,1,4,0,4,0,1,1,0,22
2004,Subspace-based MRS data quantitation of multiplets using prior knowledge,"Laudadio T., Selen Y., Vanhamme L., Stoica P., Van Hecke P., Van Huffel S.",10907807,Journal of Magnetic Resonance,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,6,2,0,1,2,0,1,1,0,0,0,0,0,22
1995,Direction-of-Arrival Estimation Using MODE with Interpolated Arrays,"Weiss A.J., Friedlander B., Stoica P.",1053587X,IEEE Transactions on Signal Processing,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,2,3,0,0,0,3,0,0,1,0,3,0,1,2,1,1,0,0,22
1987,On the uniqueness of prediction error models for systems with noisy input-output data,"Stoica P., Nehorai A.",51098,Automatica,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,1,0,0,0,0,1,0,2,0,3,3,0,2,1,0,0,0,0,0,1,1,0,0,0,22
1983,Generalized yule-walker equations and testing the orders of multivariate time series,Stoica P.,207179,International Journal of Control,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,1,3,2,0,1,0,0,0,0,22
2014,Radar code design for detection of moving targets,"Naghsh M.M., Soltanalian M., Stoica P., Modarres-Hashemi M.",189251,IEEE Transactions on Aerospace and Electronic Systems,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,7,1,3,0,21
2009,An optimal prior knowledge-based DoA estimation method,"Bouleux G., Stoica P., Boyer R.",22195491,European Signal Processing Conference,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,1,1,4,2,1,0,0,21
